churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,payment_type,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate
0,25.0,R,485.0,0,0,62,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.47
0,28.0,R,531.0,2,0,36,2,0,1,1,0,0,Weekly,0,0,0,0,0,1.47
1,52.0,R,469.0,1,1,37,1,0,1,1,1,0,Monthly,0,0,0,0,0,0.47
0,28.0,na,0.0,0,0,45,0,0,1,1,0,0,Monthly,0,0,0,1,0,0.7
1,35.0,na,561.0,0,0,15,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.0
1,77.0,na,554.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.0
0,34.0,R,549.0,0,0,4,0,0,0,0,1,0,Monthly,0,0,0,0,0,0.0
1,24.0,na,0.0,0,0,3,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.14
0,34.0,R,455.0,2,2,24,2,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.61
0,46.0,na,518.0,0,0,0,0,2,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.9
0,52.0,R,641.0,0,0,0,0,4,1,1,1,0,Weekly,0,0,0,0,0,2.33
0,30.0,R,534.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.07
0,24.0,na,0.0,11,0,47,11,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.33
0,27.0,R,470.0,1,0,62,1,0,1,1,0,2,Weekly,0,0,0,1,0,1.27
0,30.0,R,550.0,0,0,72,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.8
0,32.0,na,565.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,24.0,na,0.0,0,0,7,0,0,1,1,0,0,Bi-Weekly,1,0,0,1,0,0.0
0,24.0,R,486.0,2,1,35,2,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.8199999999999998
1,52.0,na,504.0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.33
0,29.0,na,0.0,0,0,1,0,0,1,1,1,0,na,0,0,0,0,0,0.05
0,26.0,na,0.0,0,0,8,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.1
0,47.0,O,588.0,43,1,100,42,0,1,1,0,0,na,0,0,0,0,0,1.8
0,48.0,na,700.0,0,0,17,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.53
0,24.0,na,348.0,1,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.03
0,37.0,na,502.0,0,0,13,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.4
0,59.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,37.0,na,536.0,0,0,1,0,0,0,0,1,0,na,0,0,0,0,0,0.03
1,37.0,R,548.0,14,0,21,14,0,1,1,1,0,na,0,0,0,0,0,0.63
0,54.0,R,596.0,12,0,15,12,0,1,1,1,2,na,0,0,0,0,0,0.6
0,48.0,na,522.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,1,0,1.27
0,42.0,na,532.0,0,0,46,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.93
0,24.0,na,476.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.0
1,20.0,na,0.0,0,0,2,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.33
0,65.0,O,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.7
0,28.0,na,544.0,0,0,40,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.77
1,37.0,R,570.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.37
1,36.0,R,0.0,0,0,47,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.97
0,53.0,O,0.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,1.73
1,29.0,R,527.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,2.27
1,44.0,R,504.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,1,0,0.5700000000000001
1,64.0,na,0.0,0,0,3,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.0
0,32.0,R,483.0,8,6,90,8,0,1,1,1,2,Weekly,0,0,0,0,0,1.67
0,51.0,na,538.0,4,2,135,4,0,1,1,0,0,na,0,0,0,0,0,1.93
0,21.0,R,494.0,0,0,50,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,1.3
1,23.0,na,475.0,0,0,26,0,0,1,1,1,0,na,0,0,0,0,0,0.27
0,24.0,na,611.0,0,0,11,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.33
0,29.0,R,526.0,0,0,38,0,0,1,1,1,2,Semi-Monthly,0,0,0,0,0,1.4
0,34.0,na,536.0,1,0,47,0,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.97
0,25.0,na,551.0,1,0,28,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.53
0,23.0,R,463.0,0,0,45,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.86
0,27.0,na,0.0,0,0,0,0,0,0,0,0,0,na,0,0,0,1,0,2.53
0,25.0,R,509.0,3,1,75,3,0,1,1,0,3,Bi-Weekly,0,0,0,0,0,1.0
0,55.0,R,558.0,14,0,61,14,0,1,1,1,0,Monthly,0,0,0,0,0,1.2
0,23.0,na,0.0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.0
1,24.0,R,0.0,0,0,2,0,0,0,0,1,2,Bi-Weekly,0,0,0,0,0,0.5
0,35.0,R,579.0,10,0,62,10,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.27
0,27.0,na,0.0,0,0,2,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.08
1,25.0,na,528.0,1,1,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,1,0,0.1
0,28.0,R,0.0,0,0,138,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.5699999999999998
0,30.0,na,422.0,0,0,47,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,1.5
1,39.0,na,495.0,0,0,21,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,0.63
1,21.0,na,0.0,0,0,0,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.0
1,36.0,na,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.73
0,27.0,na,0.0,0,0,18,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.52
0,18.0,na,0.0,0,0,14,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.33
0,22.0,na,512.0,0,0,27,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.63
0,37.0,na,486.0,6,1,27,6,0,1,1,1,0,Weekly,0,0,0,0,0,0.63
0,32.0,na,586.0,8,0,11,8,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.27
0,27.0,na,586.0,0,0,3,0,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.03
0,38.0,na,0.0,0,0,6,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.4
0,29.0,R,497.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.1
1,42.0,R,472.0,0,0,0,0,0,1,1,1,0,na,0,0,0,0,0,1.37
0,25.0,na,528.0,0,0,7,0,0,1,1,0,2,Monthly,0,0,0,0,0,0.13
0,44.0,na,578.0,1,3,2,1,0,0,0,1,0,Weekly,0,0,0,0,0,0.0
1,24.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,26.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,31.0,na,0.0,0,0,55,0,0,0,0,1,0,na,0,0,0,0,0,1.4
1,30.0,na,437.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,1,1.47
1,46.0,na,0.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.5699999999999998
0,33.0,na,600.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,0,0.0
0,26.0,na,0.0,1,0,3,1,0,0,0,1,0,na,0,0,0,0,0,0.2
1,60.0,O,489.0,0,0,0,0,0,1,1,0,4,Bi-Weekly,0,0,0,0,0,0.53
0,43.0,O,593.0,0,0,185,0,0,1,1,1,0,na,0,0,0,0,0,1.97
0,34.0,na,563.0,0,0,63,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.3
1,52.0,na,652.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.13
0,33.0,R,593.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,2.13
1,26.0,na,490.0,0,0,3,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.0
0,19.0,na,674.0,15,2,19,15,0,1,1,0,0,Weekly,0,0,0,0,0,0.67
1,26.0,na,0.0,0,0,4,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.03
1,27.0,na,0.0,1,1,35,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.4300000000000002
0,58.0,O,499.0,0,0,4,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.06999999999999999
0,23.0,na,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,24.0,O,568.0,0,0,0,0,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.23
0,25.0,O,435.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.73
0,56.0,na,456.0,42,1,54,42,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.47
1,29.0,R,524.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,1,0,0,0,1.03
0,31.0,na,524.0,2,0,34,2,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.97
0,24.0,R,0.0,2,0,40,2,0,1,1,1,2,na,0,0,0,0,0,1.0
1,28.0,R,575.0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,0,1.1
0,30.0,na,592.0,0,0,2,0,0,0,0,0,2,Semi-Monthly,0,0,0,0,0,0.06999999999999999
0,42.0,na,581.0,0,0,73,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.5699999999999998
0,56.0,R,503.0,0,0,43,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.77
0,45.0,R,466.0,0,0,9,0,0,1,1,1,3,Monthly,0,0,0,0,0,0.16999999999999998
0,21.0,na,0.0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,0,0.0
0,36.0,R,508.0,31,3,34,31,0,1,1,1,0,Monthly,1,0,0,0,0,1.17
1,27.0,R,536.0,1,0,45,1,0,0,0,0,0,na,0,0,0,0,0,2.0
0,30.0,na,699.0,3,0,5,3,0,0,0,0,0,Weekly,0,0,0,0,0,0.6
1,18.0,na,561.0,0,0,1,0,0,1,1,1,3,Monthly,0,0,0,0,0,0.4
0,23.0,na,484.0,0,0,9,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.78
0,25.0,na,485.0,12,4,29,12,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.5
1,23.0,na,0.0,0,0,1,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.0
0,19.0,na,685.0,0,0,5,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.22000000000000008
0,20.0,R,461.0,0,0,0,0,2,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.63
0,61.0,na,0.0,16,0,5,16,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.5699999999999998
1,25.0,R,707.0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,0,2.23
1,30.0,R,564.0,0,0,75,0,0,0,0,0,2,Weekly,0,0,0,0,0,0.13
0,28.0,na,626.0,0,0,25,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.6
1,37.0,na,508.0,0,0,24,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.06999999999999999
0,27.0,R,561.0,2,0,133,2,0,0,0,0,0,Weekly,0,0,0,0,0,1.3
0,23.0,R,521.0,9,0,84,9,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.37
0,23.0,R,519.0,2,1,17,2,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.62
0,43.0,O,0.0,0,0,73,0,0,1,1,0,3,na,0,0,0,0,0,1.5
0,31.0,na,443.0,0,0,5,0,0,1,1,0,2,Bi-Weekly,0,0,0,1,0,0.2
0,39.0,na,0.0,0,0,1,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,0.03
1,20.0,na,0.0,0,0,2,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.0
1,39.0,R,545.0,11,0,0,10,0,1,1,1,0,na,0,0,0,0,1,1.17
1,26.0,na,0.0,0,0,31,0,0,0,0,0,0,Weekly,0,0,0,0,0,1.23
1,22.0,na,356.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.83
0,43.0,na,525.0,0,0,87,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.97
0,35.0,R,0.0,0,0,2,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,27.0,na,563.0,0,0,12,0,0,0,0,0,0,Weekly,0,0,0,0,0,1.0
1,28.0,na,475.0,0,0,61,0,0,1,1,0,2,na,0,0,0,0,0,1.37
0,22.0,na,466.0,1,0,9,1,0,0,0,0,0,Weekly,0,0,0,0,0,0.32
0,48.0,O,533.0,0,0,0,0,0,1,1,0,2,Monthly,0,0,0,0,0,2.5
0,29.0,na,497.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,24.0,R,418.0,1,0,0,1,0,1,1,1,0,na,0,0,0,0,0,1.53
0,34.0,R,411.0,19,2,108,19,0,1,1,1,0,Weekly,0,0,0,0,0,1.37
1,30.0,R,434.0,3,0,26,3,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.53
0,24.0,na,0.0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,0,2.17
0,33.0,na,0.0,0,0,0,0,0,0,0,1,2,Monthly,0,0,0,0,0,0.0
1,22.0,na,551.0,0,0,3,0,0,1,1,0,3,Bi-Weekly,0,0,0,0,0,1.13
0,54.0,na,543.0,0,0,87,0,0,0,0,0,2,Weekly,0,0,0,0,0,1.77
0,24.0,R,514.0,17,3,35,17,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.96
0,22.0,na,0.0,0,0,32,0,0,0,0,0,0,na,0,0,0,0,0,0.9
1,38.0,R,566.0,0,0,6,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.63
0,28.0,na,0.0,2,0,5,2,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.25
0,20.0,O,533.0,0,0,24,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.94
0,46.0,R,606.0,5,0,0,5,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,2.27
0,30.0,na,485.0,4,0,28,4,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.33
1,21.0,na,0.0,0,0,24,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.4400000000000001
1,24.0,R,541.0,41,0,196,40,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,2.07
1,25.0,R,599.0,0,0,0,0,0,1,1,1,3,Bi-Weekly,0,0,0,1,0,2.07
0,33.0,na,520.0,0,0,4,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.43
1,26.0,R,514.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.47
0,46.0,R,0.0,10,0,32,10,0,1,1,0,0,Monthly,0,0,0,0,0,0.8099999999999998
0,52.0,na,570.0,0,0,37,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.83
0,39.0,R,552.0,2,0,221,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.03
0,31.0,na,561.0,0,0,7,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.25
0,44.0,na,532.0,0,0,405,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,1.87
0,29.0,na,0.0,0,0,4,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.5
0,33.0,R,486.0,0,0,12,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.23
0,22.0,R,562.0,0,0,68,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.1
1,39.0,na,482.0,0,0,18,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.67
0,50.0,na,0.0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,1,0,0.0
1,43.0,R,453.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.63
1,22.0,O,551.0,1,0,28,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.7
1,24.0,R,497.0,2,0,9,2,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.33
1,26.0,R,473.0,10,3,0,10,0,1,1,0,0,na,0,0,0,0,0,1.4
0,36.0,R,528.0,1,1,54,1,0,1,1,1,0,na,0,0,0,0,0,0.71
0,27.0,R,498.0,18,4,173,18,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,2.2
1,22.0,na,575.0,0,0,18,0,0,1,1,1,0,na,0,0,0,0,0,0.47
0,33.0,R,572.0,5,0,28,5,0,0,0,0,0,Weekly,0,0,0,0,0,0.37
0,31.0,na,0.0,0,0,65,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.23
0,24.0,na,562.0,0,0,23,0,0,0,0,0,0,na,0,0,0,0,0,0.0
1,35.0,R,0.0,0,0,95,0,0,1,1,1,0,na,0,0,0,0,0,1.33
0,38.0,na,0.0,5,1,69,5,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,1.27
0,36.0,R,526.0,11,1,91,11,0,1,1,1,2,Monthly,0,0,0,0,0,2.13
1,43.0,na,552.0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,0,0.0
0,35.0,R,464.0,0,0,149,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,1.73
0,36.0,R,543.0,0,0,57,0,0,1,1,0,0,Weekly,0,0,0,1,0,1.3
1,28.0,R,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
0,31.0,R,542.0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,2.23
0,30.0,na,547.0,0,0,15,0,0,0,0,0,2,Bi-Weekly,0,0,0,1,0,0.27
0,27.0,na,557.0,0,0,24,0,0,0,0,0,0,na,0,0,0,0,0,0.43
1,25.0,na,0.0,0,0,2,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
1,33.0,R,507.0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.97
0,27.0,na,651.0,0,0,116,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.5
0,28.0,R,576.0,16,3,101,16,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.83
1,31.0,R,462.0,3,0,37,3,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.4
0,30.0,na,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
1,37.0,R,552.0,1,0,30,1,0,1,1,1,0,na,0,0,0,0,0,0.5
0,35.0,na,0.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,0,0.0
1,27.0,na,0.0,0,0,0,0,0,0,0,1,2,Bi-Weekly,0,0,0,0,0,2.07
1,37.0,na,514.0,0,0,0,0,0,1,1,1,0,Monthly,1,0,0,0,0,0.25
0,33.0,R,411.0,0,0,0,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.5
0,23.0,na,463.0,0,0,5,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.08999999999999997
1,25.0,R,508.0,0,0,36,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.97
0,39.0,na,462.0,2,2,32,2,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.53
0,32.0,na,520.0,0,0,23,0,0,1,1,1,2,na,0,0,0,0,0,0.37
1,35.0,na,0.0,1,0,1,1,0,1,1,1,0,Monthly,0,0,0,0,0,1.0
1,59.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,23.0,na,0.0,0,0,0,0,0,1,1,0,0,na,0,0,0,0,0,0.0
0,29.0,na,547.0,0,0,17,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.43
0,26.0,R,616.0,0,0,0,0,0,1,1,0,0,na,0,0,0,0,0,1.83
1,23.0,na,0.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
1,39.0,na,572.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.07
0,27.0,R,552.0,0,0,128,0,0,0,0,0,2,na,0,0,0,0,0,1.03
0,22.0,R,634.0,24,7,159,24,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.97
0,32.0,R,537.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.5
1,39.0,R,537.0,0,0,0,0,1,1,1,1,3,Bi-Weekly,0,0,0,1,0,1.87
0,45.0,R,546.0,28,4,40,27,0,1,1,1,0,Monthly,0,0,0,1,0,0.97
0,40.0,na,514.0,0,0,0,0,0,1,1,0,0,na,0,0,0,0,0,0.0
0,37.0,na,570.0,1,0,54,1,0,0,0,1,5,Bi-Weekly,0,0,0,0,0,1.23
0,40.0,R,595.0,10,0,43,10,0,1,1,1,0,Monthly,0,0,0,0,0,0.8
0,42.0,R,497.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,2.23
0,22.0,na,0.0,0,0,7,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.43
0,25.0,R,550.0,0,0,0,0,1,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.63
1,21.0,na,0.0,0,0,3,0,0,0,0,1,2,Weekly,0,0,0,0,0,0.33
0,20.0,na,0.0,2,0,7,2,0,0,0,1,2,na,0,0,0,0,0,0.16999999999999998
0,45.0,R,0.0,4,2,89,4,0,1,1,0,3,Bi-Weekly,0,0,0,1,0,1.0
1,32.0,R,510.0,0,0,81,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.33
0,21.0,O,0.0,2,0,7,2,0,0,0,1,0,Weekly,0,0,0,0,0,0.03
1,20.0,R,437.0,15,1,38,15,0,1,1,1,0,Weekly,0,0,0,0,0,0.7
0,30.0,R,525.0,0,0,41,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,26.0,O,601.0,2,0,49,2,0,1,1,1,0,na,0,0,0,0,0,0.93
1,27.0,na,514.0,0,0,3,0,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,1.1
0,38.0,R,649.0,0,0,67,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.77
1,21.0,na,0.0,0,0,3,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,23.0,R,599.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,2.53
0,37.0,na,0.0,5,0,9,5,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.77
1,26.0,R,514.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.0
0,26.0,R,600.0,0,0,0,0,1,1,1,0,0,na,0,0,0,0,0,2.33
1,31.0,na,553.0,0,0,0,0,0,1,1,0,0,na,0,0,0,0,0,1.8
0,26.0,R,0.0,17,1,82,17,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.89
0,33.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,43.0,R,0.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.2
0,27.0,R,494.0,7,1,40,7,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,0.93
0,23.0,R,0.0,1,0,1,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,39.0,R,557.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.07
0,21.0,na,394.0,0,0,3,0,0,0,0,1,0,na,0,0,0,0,0,0.0
1,22.0,na,532.0,0,0,12,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.16
0,37.0,R,0.0,1,0,64,1,0,1,1,1,0,Weekly,0,0,0,0,0,0.86
1,37.0,na,555.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.1
1,25.0,O,462.0,0,0,1,0,0,1,1,0,3,Bi-Weekly,0,0,0,1,0,1.77
0,36.0,na,0.0,0,0,1,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
1,42.0,R,494.0,0,0,0,0,3,0,0,0,0,Weekly,0,0,0,0,0,0.93
0,27.0,na,0.0,0,0,24,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.7
0,20.0,R,0.0,1,0,14,1,0,0,0,0,0,na,0,0,0,0,0,0.89
0,38.0,na,623.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.53
0,22.0,na,535.0,0,0,22,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.67
0,41.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,43.0,R,549.0,0,0,241,0,0,1,1,1,2,na,0,0,0,0,0,1.47
0,20.0,na,607.0,0,0,38,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.8
0,32.0,R,533.0,7,3,99,7,0,1,1,1,2,Weekly,0,0,0,0,0,1.37
0,42.0,O,569.0,0,0,87,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.0
1,22.0,R,620.0,0,0,0,0,0,0,0,1,2,Weekly,0,0,0,0,0,0.23
0,30.0,R,625.0,0,0,188,0,0,1,1,0,0,na,0,0,0,0,0,1.13
1,32.0,na,627.0,0,0,6,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.3
1,29.0,O,513.0,0,0,0,0,1,1,1,1,0,Weekly,0,0,0,1,0,0.5
0,30.0,R,563.0,0,0,24,0,0,1,1,1,0,na,0,0,0,0,0,0.0
0,34.0,R,497.0,0,0,0,0,0,1,1,1,4,Monthly,0,0,0,0,0,2.2
0,30.0,na,494.0,0,0,35,0,0,0,0,0,0,na,0,0,0,0,0,0.43
1,37.0,O,490.0,0,0,0,0,2,1,1,1,2,Weekly,0,0,0,0,0,2.27
1,25.0,R,516.0,1,0,3,1,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.13
1,27.0,R,484.0,0,0,103,0,0,0,0,1,0,Semi-Monthly,0,0,0,1,0,0.67
1,32.0,R,518.0,0,0,0,0,1,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,39.0,R,520.0,0,0,197,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.9
1,25.0,na,0.0,0,0,19,0,0,0,0,0,0,na,0,0,0,0,0,0.16999999999999998
1,23.0,na,0.0,0,0,1,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.5
0,37.0,na,403.0,0,0,90,0,0,1,1,0,0,Monthly,0,0,0,1,0,2.03
0,34.0,R,537.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.23
0,27.0,R,509.0,40,1,89,39,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.83
